271	540
272	540
273	541
274	541
275	542
276	542
277	542
278	542
279	542
280	542
281	542
282	542
283	544
284	544
285	544
286	545
287	546
288	547
289	548
290	549
291	550
292	550
293	552
294	552
295	552
296	553
297	554
298	556
299	559
300	559
301	560
302	562
303	566
304	568
305	570
306	572
307	573
308	574
309	574
310	574
311	576
312	577
313	578
314	579
315	579
316	579
317	577
318	574
319	572
320	569
321	566
322	561
323	559
324	554
325	552
326	548
327	545
328	543
329	541
330	538
331	535
332	535
333	534
334	534
335	535
336	535
337	534
338	533
339	533
340	533
341	533
342	534
343	535
344	536
345	536
346	536
347	538
348	540
349	540
350	540
351	541
352	542
353	545
354	546
355	547
356	548
357	547
358	548
359	548
360	549
361	550
362	550
363	552
364	552
365	552
366	550
367	550
368	550
369	549
370	549
371	549
372	549
373	549
374	550
375	552
376	550
377	550
378	550
379	550
380	550
381	550
382	550
383	552
384	552
385	552
386	552
387	550
388	550
389	550
390	552
391	553
392	553
393	553
394	554
395	555
396	554
397	554
398	554
399	554
400	554
401	553
402	554
403	554
404	554
405	555
406	556
407	557
408	557
409	557
410	557
411	557
412	558
413	557
414	558
415	558
416	558
417	558
418	559
419	559
420	560
421	560
422	560
423	560
424	560
425	560
426	560
427	560
428	560
429	560
430	560
431	560
432	560
433	560
434	560
435	561
436	561
437	561
438	562
439	562
440	562
441	561
442	561
443	561
444	561
445	562
446	562
447	562
448	562
449	561
450	562
451	561
452	561
453	561
454	560
455	560
456	561
457	565
458	566
459	567
460	567
461	569
462	570
463	570
464	569
465	568
466	566
467	565
468	564
469	561
470	561
471	561
472	561
473	561
474	561
475	561
476	564
477	565
478	565
479	565
480	561
481	553
482	544
483	550
484	595
485	674
486	768
487	818
488	812
489	761
490	664
491	574
492	524
493	506
494	506
495	512
496	523
497	530
498	535
499	540
500	542
501	545
502	546
503	548
504	548
505	549
506	549
507	550
508	550
509	550
510	550
511	550
512	550
513	550
514	550
515	550
516	550
517	550
518	550
519	550
520	550
521	549
522	550
523	550
524	550
525	550
526	552
527	552
528	552
529	552
530	553
531	554
532	555
533	556
534	556
535	557
536	557
537	558
538	559
539	561
540	565
541	565
542	566
543	568
544	569
545	570
546	572
547	576
548	578
549	579
550	579
551	579
552	579
553	579
554	579
555	580
556	580
557	579
558	578
559	576
560	572
561	568
562	565
563	560
564	555
565	550
566	546
567	543
568	541
569	537
570	535
571	534
572	532
573	532
574	531
575	530
576	529
577	526
578	526
579	526
580	526
581	526
582	526
583	528
584	528
585	528
586	529
587	531
588	531
589	532
590	532
591	533
592	534
593	534
594	535
595	537
596	538
597	538
598	540
599	541
600	541
601	540
602	540
603	540
604	540
605	540
606	538
607	538
608	537
609	536
610	536
611	535
612	535
613	535
614	535
615	535
616	535
617	535
618	534
619	535
620	535
621	534
622	535
623	535
624	535
625	535
626	535
627	535
628	535
629	534
630	534
631	534
632	534
633	534
634	534
635	535
636	534
637	534
638	534
639	534
640	535
641	535
642	535
643	535
644	536
645	535
646	535
647	536
648	536
649	535
650	536
651	536
652	537
653	536
654	536
655	536
656	536
657	536
658	536
659	536
660	537
661	536
662	537
663	537
664	537
665	536
666	536
667	537
668	538
669	537
670	537
671	538
672	538
673	538
674	538
675	538
676	540
677	538
678	540
679	540
680	540
681	541
682	541
683	541
684	541
685	541
686	541
687	541
688	541
689	540
690	540
691	538
692	540
693	538
694	538
695	538
696	540
697	541
698	541
699	543
700	543
701	545
702	546
703	548
704	548
705	546
706	546
707	545
708	544
709	541
710	540
711	540
712	540
713	540
714	540
715	541
716	541
717	541
718	541
719	541
720	541
721	540
722	534
723	524
724	521
725	540
726	602
727	693
728	773
729	796
730	772
731	706
732	609
733	546
734	514
735	506
736	505
737	508
738	512
739	514
740	518
741	519
742	522
743	523
744	524
745	524
746	524
747	525
748	525
749	526
750	528
751	528
752	528
753	528
754	528
755	528
756	528
757	528
758	528
759	528
760	528
761	528
762	529
763	529
764	529
765	529
766	530
767	531
768	531
769	531
770	531
771	532
772	532
773	532
774	533
775	534
776	534
777	535
778	536
779	538
780	540
781	541
782	541
783	543
784	545
785	546
786	549
787	552
788	554
789	556
790	557
791	559
792	560
793	561
794	565
795	567
796	568
797	570
798	571
799	571
800	570
801	568
802	565
803	560
804	557
805	553
806	549
807	545
808	542
809	538
810	535
811	534
812	533
813	532
814	531
815	531
816	530
817	529
818	528
819	528
820	528
821	528
822	528
823	526
824	529
825	529
826	528
827	529
828	529
829	529
830	529
831	530
832	531
833	531
834	532
835	533
836	534
837	534
838	535
839	535
840	536
841	536
842	536
843	538
844	538
845	540
846	540
847	540
848	541
849	540
850	540
851	541
852	541
853	540
854	540
855	540
856	540
857	538
858	538
859	538
860	538
861	538
862	537
863	538
864	538
865	540
866	540
867	540
868	540
869	540
870	540
871	540
872	540
873	540
874	540
875	541
876	541
877	540
878	540
879	540
880	540
881	540
882	541
883	541
884	542
885	542
886	543
887	544
888	544
889	544
890	542
891	543
892	543
893	542
894	542
895	542
896	542
897	542
898	542
899	544
900	543
901	544
902	542
903	543
904	542
905	542
906	544
907	545
908	545
909	545
910	545
911	546
912	546
913	546
914	546
915	546
916	546
917	545
918	545
919	546
920	546
921	546
922	546
923	546
924	546
925	546
926	546
927	546
928	546
929	546
930	548
931	548
932	549
933	549
934	549
935	549
936	549
937	549
938	548
939	547
940	548
941	548
942	549
943	550
944	552
945	553
946	553
947	555
948	557
949	558
950	559
951	557
952	557
953	555
954	553
955	553
956	552
957	552
958	552
959	553
960	553
961	553
962	553
963	553
964	552
965	552
966	553
967	553
968	549
969	538
970	532
971	542
972	588
973	675
974	763
975	799
976	786
977	730
978	638
979	562
980	523
981	510
982	511
983	517
984	522
985	525
986	529
987	533
988	535
989	536
990	538
991	540
992	541
993	540
994	540
995	540
996	540
997	541
998	542
999	543
1000	543
1001	543
1002	544
1003	544
1004	545
1005	544
1006	544
1007	544
1008	545
1009	545
1010	545
1011	545
1012	546
1013	545
1014	545
1015	546
1016	546
1017	546
1018	547
1019	548
1020	548
1021	549
1022	550
1023	553
1024	555
1025	556
1026	557
1027	558
1028	559
1029	560
1030	562
1031	566
1032	569
1033	571
1034	572
1035	574
1036	576
1037	578
1038	579
1039	580
1040	582
1041	584
1042	585
1043	586
1044	586
1045	586
1046	585
1047	581
1048	578
1049	572
1050	568
1051	564
1052	559
1053	555
1054	552
1055	548
1056	545
1057	542
1058	540
1059	538
1060	538
1061	536
1062	536
1063	535
1064	534
1065	534
1066	534
1067	534
1068	534
1069	532
1070	533
1071	533
1072	533
1073	533
1074	533
1075	534
1076	534
1077	534
1078	535
1079	535
1080	536
1081	536
1082	538
1083	540
1084	541
1085	541
1086	542
1087	544
1088	544
1089	544
1090	544
1091	545
1092	548
1093	550
1094	553
1095	559
1096	567
1097	576
1098	586
1099	597
1100	605
1101	607
1102	606
1103	605
1104	598
1105	589
1106	584
1107	589
1108	608
1109	644
1110	684
1111	725
1112	751
1113	756
1114	718
1115	661
1116	608
1117	564
1118	533
1119	520
1120	512
1121	506
1122	501
1123	499
1124	498
1125	498
1126	499
1127	499
1128	500
1129	502
1130	505
1131	506
1132	507
1133	507
1134	509
1135	510
1136	511
1137	511
1138	510
1139	510
1140	511
1141	512
1142	512
1143	512
1144	511
1145	511
1146	511
1147	512
1148	513
1149	514
1150	516
1151	517
1152	518
1153	520
1154	521
1155	522
1156	524
1157	525
1158	528
1159	531
1160	534
1161	536
1162	540
1163	544
1164	546
1165	549
1166	550
1167	553
1168	553
1169	553
1170	554
1171	554
1172	555
1173	554
1174	554
1175	553
1176	553
1177	552
1178	550
1179	550
1180	549
1181	546
1182	544
1183	542
1184	541
1185	538
1186	536
1187	535
1188	535
1189	535
1190	535
1191	535
1192	534
1193	534
1194	534
1195	535
1196	535
1197	535
1198	536
1199	537
1200	538
1201	540
1202	541
1203	541
1204	542
1205	542
1206	543
1207	544
1208	544
1209	544
1210	543
1211	544
1212	544
1213	544
1214	542
1215	542
1216	542
1217	542
1218	542
1219	542
1220	541
1221	541
1222	541
1223	541
1224	541
1225	541
1226	541
1227	541
1228	541
1229	541
1230	541
1231	541
1232	541
1233	540
1234	540
1235	540
1236	541
1237	541
1238	541
1239	541
1240	542
1241	542
1242	542
1243	542
1244	542
1245	542
1246	542
1247	542
1248	542
1249	542
1250	544
1251	544
1252	544
1253	543
1254	544
1255	544
1256	544
1257	544
1258	544
1259	544
1260	545
1261	545
1262	545
1263	545
1264	545
1265	545
1266	545
1267	545
1268	546
1269	546
1270	546
1271	547
1272	546
1273	546
1274	545
1275	546
1276	546
1277	546
1278	546
1279	546
1280	546
1281	546
1282	546
1283	548
1284	548
1285	548
1286	548
1287	548
1288	549
1289	548
1290	549
1291	549
1292	549
1293	549
1294	547
1295	549
1296	550
1297	549
1298	549
1299	550
1300	549
1301	550
1302	550
1303	550
1304	550
1305	549
1306	549
1307	549
1308	550
1309	550
1310	549
1311	550
1312	550
1313	550
1314	550
1315	550
1316	550
1317	550
1318	550
1319	550
1320	550
1321	550
1322	549
1323	550
1324	550
1325	550
1326	549
1327	550
1328	550
1329	550
1330	549
1331	550
1332	550
1333	550
1334	550
1335	549
1336	550
1337	550
1338	550
1339	549
1340	550
1341	550
1342	550
1343	550
1344	550
1345	550
1346	550
1347	550
1348	550
1349	550
1350	550
1351	550
1352	550
1353	550
1354	550
1355	550
1356	550
1357	550
1358	550
1359	550
1360	552
1361	552
1362	550
1363	552
1364	552
1365	552
1366	552
1367	550
1368	552
1369	552
1370	552
1371	552
1372	553
1373	552
1374	552
1375	552
1376	550
1377	552
1378	552
1379	552
1380	552
1381	552
1382	552
1383	552
1384	552
1385	552
1386	552
1387	553
1388	553
1389	553
1390	552
1391	552
1392	552
1393	552
1394	552
1395	552
1396	552
1397	552
1398	552
1399	550
1400	550
1401	550
1402	549
1403	549
1404	550
1405	550
1406	552
1407	553
1408	554
1409	555
1410	556
1411	559
1412	559
1413	558
1414	557
1415	556
1416	554
1417	553
1418	552
1419	552
1420	550
1421	550
1422	550
1423	550
1424	550
1425	550
1426	550
1427	550
1428	550
1429	546
1430	538
1431	529
1432	534
1433	571
1434	652
1435	747
1436	799
1437	800
1438	756
1439	669
1440	588
1441	543
1442	522
1443	518
1444	518
1445	521
1446	522
1447	524
1448	526
1449	528
1450	528
1451	529
1452	530
1453	531
1454	531
1455	532
1456	533
1457	533
1458	532
1459	533
1460	533
1461	533
1462	533
1463	533
1464	533
1465	533
1466	532
1467	532
1468	532
1469	532
1470	532
1471	533
1472	533
1473	532
1474	532
1475	533
1476	533
1477	534
1478	534
1479	534
1480	535
1481	535
1482	535
1483	535
1484	536
1485	536
1486	536
1487	537
1488	538
1489	538
1490	540
1491	541
1492	542
1493	544
1494	545
1495	546
1496	548
1497	549
1498	550
1499	550
1500	553
1501	555
1502	556
1503	558
1504	561
1505	565
1506	567
1507	569
1508	570
1509	570
1510	570
1511	569
1512	568
1513	566
1514	562
1515	560
1516	557
1517	555
1518	553
1519	550
1520	547
1521	546
1522	544
1523	544
1524	542
1525	541
1526	541
1527	540
1528	540
1529	540
1530	540
1531	540
1532	540
1533	541
1534	541
1535	542
1536	542
1537	542
1538	543
1539	544
1540	544
1541	546
1542	546
1543	549
1544	549
1545	550
1546	550
1547	552
1548	552
1549	553
1550	552
1551	553
1552	553
1553	553
1554	552
1555	552
1556	552
1557	550
1558	550
1559	550
1560	550
1561	549
1562	549
1563	549
1564	549
1565	548
1566	548
1567	548
1568	548
1569	548
1570	546
1571	548
1572	548
1573	546
1574	546
1575	546
1576	546
1577	546
1578	546
1579	546
1580	546
1581	545
1582	546
1583	546
1584	546
1585	546
1586	546
1587	546
1588	546
1589	546
1590	546
1591	546
1592	547
1593	546
1594	546
1595	546
1596	546
1597	546
1598	546
1599	546
1600	546
1601	546
1602	546
1603	546
1604	546
1605	546
1606	546
1607	546
1608	546
1609	546
1610	546
1611	546
1612	547
1613	546
1614	546
1615	546
1616	546
1617	546
1618	546
1619	546
1620	546
1621	546
1622	546
1623	548
1624	548
1625	548
1626	548
1627	548
1628	548
1629	548
1630	548
1631	549
1632	549
1633	549
1634	549
1635	550
1636	550
1637	550
1638	549
1639	549
1640	549
1641	549
1642	549
1643	549
1644	550
1645	549
1646	549
1647	549
1648	550
1649	550
1650	550
1651	550
1652	550
1653	550
1654	550
1655	550
1656	550
1657	550
1658	549
1659	549
1660	548
1661	548
1662	548
1663	549
1664	552
1665	553
1666	554
1667	555
1668	557
1669	559
1670	559
1671	559
1672	558
1673	556
1674	554
1675	553
1676	552
1677	552
1678	550
1679	550
1680	550
1681	550
1682	550
1683	550
1684	552
1685	552
1686	552
1687	550
1688	547
1689	538
1690	529
1691	534
1692	569
1693	646
1694	739
1695	793
1696	795
1697	752
1698	667
1699	586
1700	540
1701	520
1702	514
1703	517
1704	520
1705	524
1706	525
1707	529
1708	531
1709	532
1710	533
1711	534
1712	534
1713	534
1714	534
1715	535
1716	535
1717	535
1718	535
1719	537
1720	537
1721	536
1722	536
1723	536
1724	536
1725	536
1726	536
1727	536
1728	537
1729	536
1730	536
1731	536
1732	536
1733	536
1734	536
1735	537
1736	538
1737	540
1738	540
1739	541
1740	541
1741	541
1742	541
1743	542
1744	545
1745	545
1746	546
1747	546
1748	548
1749	549
1750	550
1751	552
1752	553
1753	554
1754	556
1755	558
1756	559
1757	559
1758	560
1759	561
1760	565
1761	566
1762	567
1763	569
1764	571
1765	571
1766	570
1767	570
1768	569
1769	567
1770	565
1771	560
1772	557
1773	553
1774	549
1775	545
1776	544
1777	542
1778	541
1779	540
1780	537
1781	536
1782	535
1783	535
1784	535
1785	534
1786	533
1787	534
1788	534
1789	534
1790	534
1791	535
1792	536
1793	536
1794	536
1795	537
1796	538
1797	540
1798	541
1799	541
1800	541
1801	541
1802	541
1803	542
1804	544
1805	544
1806	544
1807	545
1808	546
1809	546
1810	546
1811	546
1812	546
1813	546
1814	545
1815	545
1816	545
1817	545
1818	544
1819	544
1820	545
1821	545
1822	545
1823	545
1824	545
1825	545
1826	545
1827	545
1828	545
1829	544
1830	544
1831	544
1832	544
1833	545
1834	545
1835	545
1836	545
1837	544
1838	544
1839	544
1840	545
1841	545
1842	545
1843	545
1844	546
1845	545
1846	545
1847	545
1848	547
1849	548
1850	547
1851	547
1852	548
1853	548
1854	548
1855	548
1856	548
1857	548
1858	548
1859	548
1860	548
1861	548
1862	547
1863	548
1864	549
1865	549
1866	548
1867	549
1868	549
1869	550
1870	550
1871	550
1872	550
1873	550
1874	552
1875	550
1876	550
1877	548
1878	546
1879	546
1880	548
1881	550
1882	552
1883	552
1884	550
1885	550
1886	550
1887	552
1888	552
1889	552
1890	552
1891	552
1892	552
1893	552
1894	550
1895	550
1896	550
1897	549
1898	549
1899	550
1900	550
1901	550
1902	549
1903	550
1904	552
1905	552
1906	552
1907	552
1908	552
1909	550
1910	550
1911	550
1912	550
1913	550
1914	550
1915	550
1916	550
1917	550
1918	550
1919	553
1920	554
1921	556
1922	557
1923	558
1924	559
1925	559
1926	560
1927	558
1928	557
1929	555
1930	554
1931	554
1932	553
1933	552
1934	550
1935	550
1936	550
1937	550
1938	552
1939	550
1940	550
1941	550
1942	549
1943	548
1944	542
1945	533
1946	533
1947	557
1948	627
1949	725
1950	788
1951	798
1952	762
1953	680
1954	584
1955	522
1956	496
1957	493
1958	497
1959	507
1960	514
1961	521
1962	525
1963	531
1964	533
1965	534
1966	535
1967	536
1968	540
1969	540
1970	538
1971	540
1972	540
1973	540
1974	541
1975	541
1976	541
1977	542
1978	541
1979	542
1980	542
1981	542
1982	542
1983	542
1984	543
1985	542
1986	542
1987	541
1988	541
1989	542
1990	543
1991	544
1992	545
1993	545
1994	545
1995	546
1996	548
1997	550
1998	552
1999	552
